url,title,abstract_text
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0062397,Human Vocal Attractiveness as Signaled by Body Size Projection," Voice, as a secondary sexual characteristic, is known to affect the perceived attractiveness of human individuals. But the underlying mechanism of vocal attractiveness has remained unclear. Here, we presented human listeners with acoustically altered natural sentences and fully synthetic sentences with systematically manipulated pitch, formants and voice quality based on a principle of body size projection reported for animal calls and emotional human vocal expressions. The results show that male listeners preferred a female voice that signals a small body size, with relatively high pitch, wide formant dispersion and breathy voice, while female listeners preferred a male voice that signals a large body size with low pitch and narrow formant dispersion. Interestingly, however, male vocal attractiveness was also enhanced by breathiness, which presumably softened the aggressiveness associated with a large body size. These results, together with the additional finding that the same vocal dimensions also affect emotion judgment, indicate that humans still employ a vocal interaction strategy used in animal calls despite the development of complex language."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0061804,Children’s Use of Communicative Intent in the Selection of Cooperative Partners," Within the animal kingdom, human cooperation represents an outlier. As such, there has been great interest across a number of fields in identifying the factors that support the complex and flexible variety of cooperation that is uniquely human. The ability to identify and preferentially interact with better social partners (partner choice) is proposed to be a major factor in maintaining costly cooperation between individuals. Here we show that the ability to engage in flexible and effective partner choice behavior can be traced back to early childhood. Specifically, across two studies, we demonstrate that by 3 years of age, children identify effective communication as helpful (Experiments 1 2), reward good communicators with information (Experiment 1), and selectively reciprocate communication with diverse cooperative acts (Experiment 2). Taken together, these results suggest that even in early childhood, humans take advantage of cooperative benefits, while mitigating free-rider risks, through appropriate partner choice behavior."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0015079,NetTurnP – Neural Network Prediction of Beta-turns by Use of Evolutionary Information and Predicted Protein Sequence Features," β-turns are the most common type of non-repetitive structures, and constitute on average 25 of the amino acids in proteins. The formation of β-turns plays an important role in protein folding, protein stability and molecular recognition processes. In this work we present the neural network method NetTurnP, for prediction of two-class β-turns and prediction of the individual β-turn types, by use of evolutionary information and predicted protein sequence features. It has been evaluated against a commonly used dataset BT426, and achieves a Matthews correlation coefficient of 0.50, which is the highest reported performance on a two-class prediction of β-turn and not-β-turn. Furthermore NetTurnP shows improved performance on some of the specific β-turn types. In the present work, neural network methods have been trained to predict β-turn or not and individual β-turn types from the primary amino acid sequence. The individual β-turn types I, I , II, II , VIII, VIa1, VIa2, VIba and IV have been predicted based on classifications by PROMOTIF, and the two-class prediction of β-turn or not is a superset comprised of all β-turn types. The performance is evaluated using a golden set of non-homologous sequences known as BT426. Our two-class prediction method achieves a performance of MCC 0.50, Qtotal 82.1 , sensitivity 75.6 , PPV 68.8 and AUC 0.864. We have compared our performance to eleven other prediction methods that obtain Matthews correlation coefficients in the range of 0.17 0.47. For the type specific β-turn predictions, only type I and II can be predicted with reasonable Matthews correlation coefficients, where we obtain performance values of 0.36 and 0.31, respectively. The NetTurnP method has been implemented as a webserver, which is freely available at http www.cbs.dtu.dk services NetTurnP . NetTurnP is the only available webserver that allows submission of multiple sequences."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0220232,Multiple trajectories of alcohol use and the development of alcohol use disorder: Do Swiss men mature-out of problematic alcohol use during emerging adulthood?," (a) Objective This study aimed to identify trajectories of alcohol use (AU) and their associations with the development of alcohol use disorder (AUD) among young men with different weekly drinking patterns. (b) Method A longitudinal latent class analysis integrating several aspects of AU, such as drinking quantity and frequency on weekends vs workweek days, involving 4719 young Swiss men at ages 20, 21, and 25, and collected by the Cohort Study on Substance Use Risk Factors, was used to identify different AU trajectories over time. The development of AUD scores in these trajectories was investigated using generalized linear mixed models. (c) Six AU trajectory classes, similar to those described in the literature, were identified abstainers light drinkers , light workweek increasers , light decreasers , moderate weekend decreasers , moderate workweek increasers , and heavy drinkers . Only 12 of participants were assigned to a trajectory class with decreasing AU associated with a decline in their AUD score. AUD scores increased in trajectory classes exhibiting increasing AU on workweek days, despite low and moderate general AU. Finally, more than 59 of participants were on an AU trajectory presenting no change in their mean AUD score over time. (d) Maturing out of problematic AU in emerging adulthood is not the norm in Switzerland, and the AUD score developed in late adolescence remains until at least emerging adulthood. AU on workweek days is a more practical marker of potentially problematic AU. This calls for timely interventions in adolescence and concerning regular drinking on workweek days in emerging adulthood."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0157579,Global Assessment of the Impact of Type 2 Diabetes on Sleep through Specific Questionnaires. A Case-Control Study," Type 2 diabetes (T2D) is an independent risk factor for sleep breathing disorders. However, it is unknown whether T2D affects daily somnolence and quality of sleep independently of the impairment of polysomnographic parameters. A case-control study including 413 patients with T2D and 413 non-diabetic subjects, matched by age, gender, BMI, and waist and neck circumferences. A polysomnography was performed and daytime sleepiness was evaluated using the Epworth Sleepiness Scale (ESS). In addition, 135 subjects with T2D and 45 controls matched by the same previous parameters were also evaluated through the Pittsburgh Sleep Quality Index (PSQI) to calculate sleep quality. Daytime sleepiness was higher in T2D than in control subjects (p 0.003), with 23.9 of subjects presenting an excessive daytime sleepiness (ESS 10). Patients with fasting plasma glucose (FPG 13.1 mmol l) were identified as the group with a higher risk associated with an ESS 10 (OR 3.9, 95 CI 1.8 7.9, 0.0003). A stepwise regression analyses showed that the presence of T2D, baseline glucose levels and gender but not polysomnographic parameters (i.e apnea-hyoapnea index or sleeping time spent with oxigen saturation lower than 90 ) independently predicted the ESS score. In addition, subjects with T2D showed higher sleep disturbances PSQI 7.0 (1.0 18.0) vs. 4 (0.0 12.0), 0.001 . The presence of T2D and high levels of FPG are independent risk factors for daytime sleepiness and adversely affect sleep quality. Prospective studies addressed to demonstrate whether glycemia optimization could improve the sleep quality in T2D patients seem warranted."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0162399,The Prison Economy of Needles and Syringes: What Opportunities Exist for Blood Borne Virus Risk Reduction When Prices Are so High?," Aim A formal Needle and Syringe Program (NSP) is not provided in Australian prisons. Injecting equipment circulates in prisons as part of an informal and illegal economy. This paper examined how this economy generates blood-borne virus (BBV) risk and risk mitigation opportunities for inmates. Method The HITS-p cohort recruited New South Wales inmates who had reported ever injecting drugs and who had a negative HCV serological test within 12 months prior to enrolment. For this study, qualitative interviews were conducted with 30 participants enrolled in HITS-p. Participants included 10 women and were incarcerated in 12 prisons. A needle syringe was nominated as being typically priced in the inside prison economy at 100- 150, with a range of 50- 350. Purchase or hire of equipment was paid for in cash (including transactions that occurred outside prison) and in exchange for drugs and other commodities. A range of other resources was required to enable successful needle syringe economies, especially relationships with visitors and other prisoners, and violence to ensure payment of debts. Strategies to mitigate BBV risk included retaining one needle syringe for personal use while hiring out others, keeping drug use (and ownership of equipment) quiet , stealing used equipment from the prison health clinic, and manufacture of syringes from other items available in the prison. The provision of prison NSP would disrupt the inside economies built around contraband needles syringes, as well as minimise BBV risk. However, any model of prison NSP should be interrogated for any unanticipated markets that could be generated as a result of its regulatory practices."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0067029,VEGFR1 and VEGFR2 Involvement in Extracellular Galectin-1- and Galectin-3-Induced Angiogenesis," Aim Accumulating evidence suggests that extracellular galectin-1 and galectin-3 promote angiogenesis. Increased expression of galectin-1 and or galectin-3 has been reported to be associated with tumour progression. Thus, it is critical to identify their influence on angiogenesis. Methods We examined the individual and combined effects of galectin-1 and galectin-3 on endothelial cell (EC) growth and tube formation using two EC lines, EA.hy926 and HUVEC. The activation of vascular endothelial growth factor receptors (VEGFR1 and VEGFR2) was determined by ELISA and Western blots. We evaluated the VEGFR1 and VEGFR2 levels in endosomes by proximity ligation assay. We observed different responses to exogenous galectins depending on the EC line. An enhanced effect on EA.hy926 cell growth and tube formation was observed when both galectins were added together. Focusing on this enhanced effect, we observed that together galectins induced the phosphorylation of both VEGFR1 and VEGFR2, whereas galectin-1 and 3 alone induced VEGFR2 phosphorylation only. In the same way, the addition of a blocking VEGFR1 antibody completely abolished the increase in tube formation induced by the combined addition of both galectins. In contrast, the addition of a blocking VEGFR2 antibody only partially inhibited this effect. Finally, the addition of both galectins induced a decrease in the VEGFR1 and VEGFR2 endocytic pools, with a significantly enhanced effect on the VEGFR1 endocytic pool. These results suggest that the combined action of galectin-1 and galectin-3 has an enhanced effect on angiogenesis via VEGFR1 activation, which could be related to a decrease in receptor endocytosis."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0198640,Economic costs of alcohol use in Sri Lanka," Aim Alcohol related disease conditions are responsible for a significant proportion of morbidity and mortality in Sri Lanka. This study quantified the economic cost of selected alcohol related disease conditions in Sri Lanka in 2015. Methods This study uses the prevalence-based cost of illness methodology specified by the World Health Organization, and uses the gross costing approach. The direct costs includes the costs of curative care (inpatient and outpatient care borne by the state and out of pocket expenditure borne by patients) for alcohol related diseases, weighted by the respective population attributable fractions. Indirect costs consist of lost earnings due to absenteeism of the patient and carers due to seeking care and recuperation, and the loss of income due to mortality. Data form the Ministry of Health, Registrar General Department, Department of Census and Statistics and the National Cancer Registry was used. Systemic and house costs and population attributable fractions were obtained from research studies. Economists, Public Health Experts, Medical Administrators and Clinical Specialists were iteratively consulted during the estimation and validation of the costs and the results. The estimated present value of current and future economic cost of the alcohol-related conditions for Sri Lanka in 2015 was USD 885.86 million, 1.07 of the GDP of that year. The direct cost of alcohol related disease conditions was USD 388.35 million, which was 44 of the total cost, while the indirect cost was USD 497.50 million, which was 66 of the total cost. Road Injury cost was the highest cost category among the conditions studied. Addressing alcohol use and its harms through effective implementation of evidence-based polices and interventions is urgently required to address the economic costs of alcohol use in Sri Lanka as it imposes a significant burden to the country."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0226786,Training interval in cardiopulmonary resuscitation," Aim Although evidence supports brief, frequent CPR training, optimal training intervals have not been established. The purpose of this study was to compare nursing students CPR skills (compressions and ventilations) with 4 different spaced training intervals daily, weekly, monthly, and quarterly, each for 4 times in a row. Methods Participants were nursing students (n 475) in the first year of their prelicensure program in 10 schools of nursing across the United States. They were randomly assigned into the 4 training intervals in each of the schools. Students were trained in CPR on a Laerdal Resusci Anne adult manikin on the Resuscitation Quality Improvement (RQI) mobile simulation station. The outcome measures were quality of compressions and ventilations as measured by the RQI program. Although students were all certified in Basic Life Support prior to the study, they were not able to adequately perform compressions and ventilations at pretest. Overall compression scores improved from sessions 1 to 4 in all training intervals (all .001), but shorter intervals (daily training) resulted in larger increases in compression scores by session 4. There were similar findings for ventilation skills, but at session 4, both daily and weekly intervals led to better skill performance. For students and other novices learning to perform CPR, the opportunity to train on consecutive days or weeks may be beneficial if learners are aware of specific errors in performance, it may be easier for them to correct performance and refine skills when there is less time in between practice sessions."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0171592,The value of psychological treatment for borderline personality disorder: Systematic review and cost offset analysis of economic evaluations," Aim Borderline Personality Disorder (BPD) is a common mental health condition with high patterns of service utilisation of inpatient and community treatment. Over the past five years there has been significant growth in research with economic data, making this systematic review a timely update. Methods Empirical studies written in English or German, published up to December 2015, and cited in major electronic databases were examined using the PRISMA systematic review method. Papers were included that had one of the following data related to cost of BPD to society, the individual, the carer or families cost benefits of interventions. Reported cost data were inflated to the year 2015 and converted into US- dollars (USD ) using purchasing power parities. We identified 30 economic evaluations providing cost data related to interventions for BPD across 134,136 patients. The methodological quality was good, almost all studies fulfilled 50 of the quality criteria. The mean cost saving for treating BPD with evidence-based psychotherapy across studies was USD 2,987.82 per patient per year. A further mean weighted reduction of USD 1,551 per patient per year (range 83 - 29,392) was found compared to treatment as usual. Evidence-based psychological treatment was both less expensive as well as more effective, despite considerable differences in health cost arrangements between individual studies and countries. Where it was able to be calculated, a significant difference in cost-savings between different types of evidence-based psychotherapies was found. Discussion Individuals with BPD consistently demonstrate high patterns of service utilization and therefore high costs. The findings of this review present a strong argument in favour of prioritizing BPD treatments in reimbursement decisions, both for the affected individual and the family. The provision of evidence based treatment, irrespective of the type of psychological treatment, may lead to widespread reductions in healthcare costs."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0213700,"Socioeconomic status, stressful life situations and mental health problems in children and adolescents: Results of the German BELLA cohort-study"," Aim Children and adolescents with low socioeconomic status (SES) suffer from mental health problems more often than their peers with high SES. The aim of the current study was to investigate the direct and interactive association between commonly used indicators of SES and the exposure to stressful life situations in relation to children mental health problems. Methods The prospective BELLA cohort study is the mental health module of the representative, population-based German National Health Interview and Examination Survey for children and adolescents (KiGGS). Sample data include 2,111 participants (aged 7 17 years at baseline) from the first three measurement points (2003 2006, 2004 2007 and 2005 2008). Hierarchical multiple linear regression models were conducted to analyze associations among the SES indicators household income, parental education and parental unemployment (assessed at baseline), number of stressful life situations (e.g., parental accident, mental illness or severe financial crises 1- and 2-year follow-ups) and parent-reported mental health problems (Strength and Difficulties Questionnaire 2-year follow-up). All indicators of SES separately predicted mental health problems in children and adolescents at the 2-year follow-up. Stressful life situations (between baseline and 2-year follow-up) and the interaction of parental education and the number of stressful life situations remained significant in predicting children mental health problems after adjustment for control variables. Thereby, children with higher educated parents showed fewer mental health problems in a stressful life situation. No moderating effect was found for household income and parental employment. Overall, the detected effect sizes were small. Mental health problems at baseline were the best predictor for mental health problems two years later. Children and adolescents with a low SES suffer from multiple stressful life situations and are exposed to a higher risk of developing mental health problems. The findings suggest that the reduction of socioeconomic inequalities and interventions for families with low parental education might help to reduce children mental health problems."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0216521,Two major earthquakes in Christchurch were not associated with increased ventricular arrhythmias: Analysis of implanted defibrillator diagnostics," Aim Christchurch, New Zealand, experienced two major earthquakes on 4th September 2010 and 22nd February 2011. Previous studies have demonstrated that earthquakes are associated with sudden cardiac deaths. Whilst myocardial ischemia would contribute to this, ventricular arrhythmia triggered by stress has also been suggested. We aim to study the impact of the two earthquakes on ventricular arrhythmia events. Methods We conducted a retrospective review of all patients resident in the earthquake zone with implantable defibrillators. Ventricular arrhythmia requiring therapy and non-sustained events were recorded from the period of 30 days before thru 30 days after the two earthquakes. Weekly event rates were calculated and compared using log rank analysis. are expressed as mean (range), significance was determined at the 0.05 level. For the 211 patients who were exposed to the 2010 earthquake, there was no difference in the proportion of patients free of therapy, either Shock or ATP (0.943 before and 0.933 after the earthquake, 0.85, ns). Similarly, there was no significant increase in events requiring therapy in the 236 patients exposed to the 2011 earthquake (0.957 before and 0.961 after the earthquake, 0.80, ns). We identified one patient who required multiple therapy for ventricular tachycardia immediately following both earthquakes. The two Christchurch earthquakes were not associated with an increase in the event rate of either sustained or non-sustained ventricular arrhythmias in our patients. We identified only a single patient who had arrhythmic storms immediately following the earthquakes."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0071154,Crowdsourcing as a Novel Technique for Retinal Fundus Photography Classification: Analysis of Images in the EPIC Norfolk Cohort on Behalf of the UKBiobank Eye and Vision Consortium," Aim Crowdsourcing is the process of outsourcing numerous tasks to many untrained individuals. Our aim was to assess the performance and repeatability of crowdsourcing for the classification of retinal fundus photography. Methods One hundred retinal fundus photograph images with pre-determined disease criteria were selected by experts from a large cohort study. After reading brief instructions and an example classification, we requested that knowledge workers (KWs) from a crowdsourcing platform classified each image as normal or abnormal with grades of severity. Each image was classified 20 times by different KWs. Four study designs were examined to assess the effect of varying incentive and KW experience in classification accuracy. All study designs were conducted twice to examine repeatability. Performance was assessed by comparing the sensitivity, specificity and area under the receiver operating characteristic curve (AUC). Without restriction on eligible participants, two thousand classifications of 100 images were received in under 24 hours at minimal cost. In trial 1 all study designs had an AUC (95 CI) of 0.701(0.680 0.721) or greater for classification of normal abnormal. In trial 1, the highest AUC (95 CI) for normal abnormal classification was 0.757 (0.738 0.776) for KWs with moderate experience. Comparable results were observed in trial 2. In trial 1, between 64 86 of any abnormal image was correctly classified by over half of all KWs. In trial 2, this ranged between 74 97 . Sensitivity was 96 for normal versus severely abnormal detections across all trials. Sensitivity for normal versus mildly abnormal varied between 61 79 across trials. With minimal training, crowdsourcing represents an accurate, rapid and cost-effective method of retinal image analysis which demonstrates good repeatability. Larger studies with more comprehensive participant training are needed to explore the utility of this compelling technique in large scale medical image analysis."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0150655,Quality of Life and Social Functioning during Treatment of Recent Hepatitis C Infection: A Multi-Centre Prospective Cohort," Aim Despite effective treatment for recent hepatitis C (HCV) infection, side-effects and adherence concerns limit its use among people who inject drugs (PWID). This study evaluated health-related quality of life (HRQoL) and social functioning following infection and during recent HCV treatment. Methods The Australian Trial of Acute Hepatitis C studied the natural history and treatment of recent HCV infection. HRQoL (SF-12v2) and social functioning (Opiate Treatment Index score) were measured over 48 weeks and their impact on treatment uptake, adherence and virological response were assessed. Of 163 participants, 111 received treatment (HCV 74, SVR 55 HCV HIV 37, SVR 74 ). 116 (71 ) were male, 124 (76 ) ever injected drugs, with 55 (36 ) injecting recently and 28 55 (51 ) reported needle syringe sharing. At baseline, median physical and mental HRQoL was 54 units (IQR 46 58) and 46 (35 54) (reference median 50), respectively, and median social functioning score was 11 units (7 17). Higher social function ( 10 vs 15) predicted increased treatment uptake (AOR 3.43, 95 CI 1.01 11.6, 0.048) and higher SVR (AOR 5.11, 95 CI 1.30 20.15, 0.020). After adjustment, treated participants had lower physical (-4.90 units, 95 CI -6.33 to -3.48, 0.001) and mental HRQoL (-3.7 units, 95 CI -5.55 to -1.86, 0.001) at on-treatment visits, but HRQoL returned to baseline levels during follow-up. Social functioning can predict recent HCV treatment uptake and SVR. Efforts to maximise social stability may improve treatment response. Pegylated-interferon treatment is associated with reduced HRQoL on-treatment in an already vulnerable population of PWID that would be better served by interferon-free regimens particularly in treated target at PWID to prevent transmission. Trial Registration ClinicalTrials.gov NCT00192569"
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0156883,Secondary Education and Health Outcomes in Young People from the Cape Area Panel Study (CAPS)," Aim Education is one of the strongest social determinants of health, yet previous literature has focused on primary education. We examined whether there are additional benefits to completing upper secondary compared to lower secondary education in a middle-income country. Methods We performed a longitudinal analysis of the Cape Area Panel Study, a survey of adolescents living in South Africa. We undertook causal modeling using structural marginal models to examine the association between level of education and various health outcomes, using inverse probability weighting to control for sex, age, ethnicity, home language, income, whether employed in past year, region of birth, maternal educational status, marital status, whether currently pregnant and cognitive ability. Educational attainment was defined as primary (grades 1 7), lower secondary (grades 8 9) or upper secondary (grades 10 12). Of 3,432 participants, 165 (4.8 ) had completed primary education, 646 (18.8 ) lower secondary and 2,621 (76.3 ) upper secondary. Compared to those completing lower secondary, males completing upper secondary education were less likely to have a health problem (OR 0.49 95 CI 0.27 0.88 0.02) describe their health as poor (0.52 0.29 0.95 0.03) or report that health interferes with daily life (0.54 0.29 0.99 0.047). Females were less likely to have been pregnant (0.45 0.33 0.61 0.001) or pregnant under 18 (0.32 0.22 0.46 0.001) and having had sex under 16 was also less likely (males 0.63 0.44 0.91 0.01 females 0.39 0.26 0.58 0.001). Cigarette smoking was less likely (males 0.52 0.38 0.70 0.001 females 0.56 0.41 0.76 0.001), as was taking illicit drugs in males (0.6 0.38 0.96 0.03). No associations were found between education and alcohol use, psychological distress, obesity, increased waist circumference or hypertension. Completing upper secondary education was associated with improved health outcomes compared with lower secondary education. Expanding upper secondary education offers middle-income countries an effective way of improving adolescent health."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0240938,Factors influencing self-management in relation to type 2 diabetes in Africa: A qualitative systematic review," Aim Effective control of type 2 diabetes is predicated upon the ability of a person with diabetes to adhere to self-management activities. In order to develop and implement services that are locally relevant and culturally acceptable, it is critical to understand people experiences of living with the disease. We synthesized qualitative research evidence describing the views and experiences of persons with type 2 diabetes in Africa regarding diabetes self-management. Methods Five data bases (MEDLINE, EMBASE, PsychINFO, SCOPUS and CINAHL) were searched for qualitative studies published between the year 2000 and December 2019. After study selection, the included papers were critically appraised using an established tool. The data were extracted, and findings were coded and analysed to identify descriptive and analytical themes using a thematic synthesis approach. This review was registered in the international prospective register of systematic reviews (PROSPERO) with registration number CRD42018102255. Sixteen studies were included in this review, representing a total of 426 participants across seven countries. Synthesis of findings produced six analytical themes. The diagnosis of diabetes triggered a range of emotions and revealed culturally specific understandings of the condition that negatively affected self-management practices. People with diabetes seeking health care at hospitals encountered several challenges including long waiting times and costly diabetes treatment. Family support and a state of acceptance of the condition were identified as facilitators to diabetes self-management. Effective self-management of type 2 diabetes is a challenge for most persons with diabetes in Africa. There is an urgent need for culturally appropriate education strategies and restructuring of the health system to facilitate self-management of diabetes."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0235557,The effect of hydration status on plasma FGF21 concentrations in humans: A subanalysis of a randomised crossover trial," Aim Fibroblast growth factor 21 (FGF21) has recently been implicated in thirst in rodent models. The mechanisms for this are currently uncertain, and it is unclear whether hydration status can alter FGF21 concentrations, potentially providing an additional mechanism by which hypohydration induces thirst. The aim of this study is therefore to understand whether hydration status can alter circulating FGF21 in humans. Methods Using a heat tent and fluid restriction, we induced hypohydration (1.9 body mass loss) in 16 healthy participants (n 8 men), and compared their glycaemic regulation to a rehydration protocol (heat tent and fluid replacement) in a randomised crossover design. After the hypohydration procedure, urine specific gravity, urine and serum osmolality, and plasma copeptin (as a marker for arginine vasopressin) increased as expected, with no change after the rehydration protocol. In the fasted state, the median paired difference in plasma FGF21 concentrations from the rehydrated to hypohydrated trial arm was -37 (interquartile range -125, 10) pg mL-1(P 0.278), with average concentrations being 458 462 pg mL-1 after hypohydration and 467 438 pg mL-1 after rehydration mean difference -9 173 pg mL-1. To our knowledge, these are the first causal data in humans investigating hydration and FGF21, demonstrating that an acute bout of hypohydration does not impact fasted plasma FGF21 concentrations. These data may suggest that whilst previous research has found FGF21 administration can induce thirst and drinking behaviours, a physiological state implicated in increased thirst (hypohydration) does not appear to impact plasma FGF21 concentrations in humans."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0077273,"Impact of Functional Constipation on Health-Related Quality of Life in Preschool Children and Their Families in Xi’an, China"," Aim Functional constipation (FC) is one of the common diseases among children. The aim of this study was to investigate the health-related quality of life (HRQOL) in preschool children diagnosed with FC and the impact of the condition on affected families. Methods In this cross-sectional, case-control study, 152 children aged 3 6 years with FC, 176 healthy children aged 3 6 years without FC, and their primary caregivers were selected. Chinese versions of the PedsQLTM 4.0 Generic Core Scale and the Family Impact Module (FIM) were used to assess childhood HRQOL and the impact of FC on family members, respectively. HRQOL scores were compared between children with FC and healthy children. In addition, a multiple step-wise regression with demographic variables of children and their caregivers, family economic status, duration and symptoms of FC, as independent variables, was used to determine factors that influenced HRQOL in children and had impacted caregivers. Scores of physical, emotional, social and school functions, and summary scales were significantly lower in children with FC than in healthy children (p 0.05). Physical, emotional, social, cognitive, and communication scores for caregivers, as well as daily activities and relationships for families of children with FC, were significantly lower than those of caregivers and families with healthy children (p 0.05). Children ages, duration of FC, symptoms of FC, the child-caregiver relationship, family economic status, and caregiver education level emerged as the main factors influencing HRQOL in children, caregivers, and family members. FC had a significant impact on HRQOL of affected children and their caregivers, as well as their family functions. Social characteristics of children and caregivers, duration and symptoms of FC and family economic status significantly affected HRQOL of children and caregivers, as well as family functions of children with FC."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0204772,Health-related quality of life in patients with autoimmune hepatitis: A questionnaire survey," Aim Health-related quality of life is impaired in patients with autoimmune hepatitis, but the association between health-related quality of life and patients backgrounds remains unknown. We assessed health-related quality of life in patients with autoimmune hepatitis and identified factors associated with its impairment. Methods We assessed health-related quality of life in patients with autoimmune hepatitis, patients with chronic hepatitis C, and healthy subjects using the Japanese version of the Chronic Liver Disease Questionnaire and the 36-Item Short Form Survey. We compared health-related quality of life in patients with autoimmune hepatitis with that of patients with chronic hepatitis C and healthy subjects. A total of 265 patients with autoimmune hepatitis, 88 patients with chronic hepatitis C, and 97 healthy subjects were enrolled most patients were women. The median ages of patients were 65, 66, and 57 years, respectively. Of these patients with autoimmune hepatitis, 10.6 and 57.0 had cirrhosis and comorbid diseases, respectively. The overall Chronic Liver Disease Questionnaire scores (5.5 vs. 6.2, P 0.001) and physical (48.1 vs. 54.2, P 0.001) and mental (51.8 vs. 55.0, P 0.004) component summaries of 36-Item Short Form Survey were significantly lower in patients with autoimmune hepatitis than in healthy subjects, and similar to scores in patients with chronic hepatitis C. Having cirrhosis, comorbid diseases, and treatment for autoimmune hepatitis were associated with impaired health-related quality of life among patients with autoimmune hepatitis. In particular, prednisolone use was associated with lower scores on the worry domain of the Chronic Liver Disease Questionnaire. Patients with autoimmune hepatitis showed impairment in health-related quality of life, which was associated with not only disease progression, but also comorbid diseases and treatment. Ways to improve health-related quality of life should be considered in patients with AIH when disease outcome is not favorable and when using prednisolone."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0229991,Mood and behavior seasonality in glaucoma; assessing correlations between seasonality and structure and function of the retinal ganglion cells," Aim In glaucoma, depression and disturbed sleep has been associated with degeneration of the intrinsically photosensitive retinal ganglion cells, that mediate non-image forming effects of light such as regulation of circadian rhythm, alertness and mood. In this study we assessed associations between seasonal mood and behavior variation and retinal ganglion cell damage in outpatients with glaucoma. Methods The seasonal pattern assessment questionnaire was administered to outpatients with glaucoma. Data on visual field defects identified by autoperimetry and retinal nerve fiber layer thickness visualized by ocular coherence tomography were collected from patient charts. The correlations between seasonality and retinal damage were tested and the adjusted effects of retinal function on seasonality were evaluated in a linear regression model. In total, 113 persons completed the questionnaire. Of these, 4 fulfilled the criteria for seasonal affective disorder (SAD) and 8 for subsyndromal seasonal affective disorder (sSAD). Mean global seasonal score was 4.3. There were no significant correlations between seasonality and either visual field or retinal nerve fiber layer thickness. In the adjusted analysis there were trends toward differential effects of visual field on seasonality in subgroups with different sex and type of glaucoma. There were no strong associations between seasonality and visual field or retinal nerve fiber layer thickness. Sex, age and glaucoma subtype may modify light effects on complex regulatory systems."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0233025,The effect of monetary incentive on survey response for vulnerable children and youths: A randomized controlled trial," Aim In surveys non-responders may introduce bias and lower the validity of the studies. Ways to increase response rates are therefore important. The purpose of the study was to investigate if an unconditional monetary incentive can increase the response rate for vulnerable children and youths in a postal questionnaire survey. Methods The study was designed as a randomized controlled trial. The study population consisted of 262 children and youth who participated in an established intervention study aimed at creating networks for different groups of vulnerable children and youths. The mean age of the participants was 16.7 years (range 11 28) and 67.9 were female. The questionnaire was adapted to three different age groups and covered different aspects of the participants life situation, including the dimensions from the Strengths and Difficulties Questionnaire (SDQ). In the follow-up survey, participants were randomly allocated to two groups that either received a 15 voucher for a supermarket together with the questionnaire or only received the questionnaire. We used Poisson regression to estimate the differences in response rate (Rate Ratio RR) between the intervention group and the control group. The response rate was 75.5 in the intervention group and 42.9 in the control group. The response rate in the intervention group was significantly higher than in the control group when adjusting for age and gender (Rate Ratio, RR 1.73 95 CI 1.38 2.17). We did not find any significant differences in scales scores between the two groups for the five scales of the SDQ. In stratified analyses, we found the effect of the incentive to be higher for males (RR 2.81 95 CI 1.61 4.91) than for females (1.43 95 CI 1.12 1.84). Monetary incentives can increase the response rate for vulnerable children and youths in surveys. Trial registration The trial was retrospectively registered at ClinicalTrials.gov Identifier NCT01741675."
